compas_screening_date,sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_arrest_date,c_days_from_compas,c_charge_degree,is_recid,num_r_cases,r_days_from_arrest,r_offense_date,r_jail_in,r_jail_out,num_vr_cases,vr_offense_date,v_decile_score,v_screening_date,screening_date
727,Female,31,0,0,6,0,0,5,-1.0,726.0,735.0,9913.0,,1.0,M,0,,,,,,,,4,727,727
378,Male,57,0,0,1,0,0,0,-1.0,377.0,377.0,9564.0,,1.0,F,0,,,,,,,,1,378,378
432,Female,33,0,0,2,0,0,3,-1.0,431.0,431.0,9618.0,,1.0,M,0,,,,,,,,2,432,432
545,Female,23,0,0,4,0,0,2,-2.0,543.0,544.0,9730.0,,2.0,F,1,,0.0,801.0,800.0,799.0,,,4,545,545
70,Male,49,0,0,9,0,0,24,-1.0,69.0,77.0,9256.0,,1.0,F,1,,,334.0,,,,989.0,1,70,70
23,Male,52,0,0,1,0,0,1,-1.0,22.0,22.0,9209.0,,1.0,F,1,,,439.0,,,,,1,23,23
112,Male,47,1,0,2,0,0,0,0.0,112.0,112.0,9298.0,,1.0,M,0,,,,,,,,3,112,112
290,Male,41,1,0,5,0,0,4,3.0,293.0,307.0,,5684.0,282.0,M,0,,,,,,,,2,290,290
71,Female,34,0,0,2,0,0,0,0.0,71.0,71.0,9257.0,,1.0,F,0,,,,,,,,2,71,71
261,Male,29,0,0,8,0,0,0,-1.0,260.0,260.0,9447.0,,1.0,F,0,,,,,,,,6,261,261
343,Male,24,0,0,8,0,0,2,-1.0,342.0,391.0,9529.0,,1.0,F,0,,,,,,,,6,343,343
288,Male,37,0,0,8,0,0,5,0.0,288.0,328.0,9474.0,,1.0,F,0,,,,,,,,2,288,288
238,Male,33,0,0,7,0,0,0,0.0,238.0,241.0,9425.0,,0.0,F,0,,,,,,,,7,238,238
605,Male,47,0,0,6,0,0,8,147.0,752.0,752.0,,6280.0,1.0,F,1,,0.0,992.0,991.0,1066.0,,,4,605,605
619,Male,45,0,0,9,0,0,16,-1.0,618.0,652.0,9805.0,,1.0,F,0,,,,,,,,2,619,619
91,Male,53,1,0,3,0,0,1,-1.0,90.0,91.0,9277.0,,1.0,F,1,,,200.0,,,,,1,91,91
701,Male,47,0,0,10,0,0,18,-259.0,442.0,624.0,,6118.0,259.0,F,0,,,,,,,,3,701,701
624,Male,38,0,0,5,0,0,7,-1.0,623.0,1065.0,,6299.0,1.0,F,0,,,,,,,,2,624,624
443,Female,38,1,0,1,0,0,0,0.0,443.0,442.0,9629.0,,1.0,F,0,,,,,,,,1,443,443
687,Male,39,1,0,2,0,0,3,323.0,1010.0,1015.0,,5966.0,397.0,F,1,,,1170.0,,,,,1,687,687
507,Male,24,1,0,7,0,0,2,-57.0,450.0,450.0,9637.0,,57.0,F,0,,,,,,,,7,507,507
52,Male,62,1,0,1,0,0,0,-1.0,51.0,426.0,9238.0,,1.0,F,0,,,,,,,,1,52,52
560,Male,28,0,0,9,0,0,1,,,,,5313.0,923.0,F,0,,,,,,,,7,560,560
446,Male,20,0,1,3,0,0,2,-1.0,445.0,446.0,9631.0,,2.0,F,1,,,455.0,,,,,5,446,446
549,Female,27,0,0,6,0,0,7,-1.0,548.0,548.0,9736.0,,0.0,F,1,,,1064.0,,,,,5,549,549
12,Male,53,0,0,1,0,0,10,,,,9198.0,,1.0,F,0,,,,,,,,1,12,12
665,Male,21,0,0,9,0,0,1,-1.0,664.0,666.0,9851.0,,1.0,F,0,,,,,,,,6,665,665
101,Male,22,0,0,6,0,0,2,-1.0,100.0,102.0,9287.0,,1.0,F,0,,,,,,,,6,101,101
476,Male,30,1,0,3,0,0,2,0.0,476.0,475.0,9662.0,,1.0,F,0,,,,,,,,2,476,476
197,Male,50,1,0,2,0,0,1,-138.0,59.0,59.0,8319.0,,1065.0,M,0,,,,,,,,1,197,197
550,Male,35,0,0,6,0,0,0,-1.0,549.0,561.0,9736.0,,1.0,M,0,,,,,,,,2,550,550
289,Male,48,1,0,1,0,0,1,-1.0,288.0,288.0,,5964.0,1.0,F,0,,,,,,,,1,289,289
330,Male,40,1,0,1,0,0,1,-1.0,329.0,329.0,9516.0,,1.0,F,1,,,1121.0,,,,,1,330,330
595,Male,27,0,0,1,0,0,1,-1.0,594.0,594.0,9781.0,,1.0,F,0,,,,,,,,2,595,595
344,Male,21,0,0,9,0,0,2,29.0,373.0,391.0,9468.0,,63.0,F,1,,0.0,371.0,370.0,388.0,,346.0,6,344,344
320,Male,23,0,0,7,0,0,1,-1.0,319.0,319.0,9506.0,,1.0,F,1,,,441.0,,,,663.0,5,320,320
131,Male,33,0,0,6,0,0,2,0.0,131.0,130.0,,5806.0,1.0,M,0,,,,,,,,6,131,131
36,Male,33,0,0,3,0,0,0,-1.0,35.0,510.0,9222.0,,1.0,F,0,,,,,,,,2,36,36
268,Female,34,0,0,9,0,0,30,-1.0,267.0,267.0,9454.0,,1.0,M,1,,,271.0,,,,,6,268,268
554,Male,43,1,0,2,0,0,0,-1.0,553.0,849.0,9740.0,,1.0,F,1,,81.0,767.0,847.0,867.0,,,1,554,554
454,Female,31,1,0,5,0,0,0,0.0,454.0,453.0,9641.0,,0.0,M,0,,,,,,,,2,454,454
112,Female,31,0,0,2,0,0,1,-18.0,94.0,93.0,9281.0,,18.0,M,0,,,,,,,,1,112,112
452,Male,25,0,0,10,0,0,10,-105.0,347.0,348.0,9534.0,,105.0,M,1,,,897.0,,,,872.0,8,452,452
316,Male,51,1,0,2,0,0,0,-1.0,315.0,315.0,9502.0,,1.0,M,0,,,,,,,,1,316,316
143,Male,27,0,0,4,0,0,0,0.0,143.0,147.0,9330.0,,0.0,M,0,,,,,,,,4,143,143
149,Male,21,0,0,3,0,0,1,-69.0,80.0,81.0,9267.0,,69.0,F,0,,,,,,,,7,149,149
372,Male,20,0,0,5,0,0,0,-1.0,371.0,371.0,9558.0,,1.0,F,0,,,,,,,,7,372,372
10,Male,61,1,0,1,0,0,2,,,,,5685.0,1.0,F,0,,,,,,,,1,10,10
444,Male,35,1,0,3,0,1,1,-1.0,443.0,448.0,9630.0,,1.0,F,0,,,,,,,,2,444,444
611,Female,35,0,0,9,0,0,8,0.0,611.0,611.0,9798.0,,0.0,F,1,,,716.0,,,,,6,611,611
338,Male,34,0,0,7,0,1,5,-1.0,337.0,337.0,9524.0,,1.0,M,0,,,,,,,,7,338,338
102,Male,21,0,1,10,0,0,1,-1.0,101.0,105.0,,5777.0,1.0,F,1,,258.0,549.0,806.0,828.0,,,10,102,102
285,Male,21,0,0,8,0,0,0,-1.0,284.0,309.0,9471.0,,1.0,M,1,,0.0,439.0,438.0,438.0,,,8,285,285
73,Male,21,0,0,10,0,0,0,-1.0,72.0,72.0,9259.0,,1.0,F,1,,0.0,236.0,235.0,237.0,,,8,73,73
32,Female,57,0,0,8,0,0,3,,,,,5707.0,1.0,M,0,,,,,,,,4,32,32
520,Female,52,0,0,1,0,0,1,-1.0,519.0,565.0,,6196.0,0.0,F,0,,,,,,,,1,520,520
114,Male,29,0,0,7,0,0,5,-38.0,76.0,113.0,9224.0,,77.0,F,1,,0.0,383.0,382.0,431.0,,358.0,3,114,114
209,Male,35,1,0,3,0,0,0,-4.0,205.0,205.0,,5881.0,4.0,F,0,,,,,,,,1,209,209
489,Female,27,0,1,3,0,0,1,-1.0,488.0,488.0,9675.0,,1.0,M,0,,,,,,,,2,489,489
520,Male,28,0,0,4,0,0,4,64.0,584.0,1029.0,,6103.0,93.0,F,1,,0.0,582.0,581.0,1026.0,,557.0,6,520,520
617,Male,51,1,0,2,0,0,3,-1.0,616.0,645.0,,6292.0,1.0,F,0,,,,,,,,2,617,617
584,Female,43,0,0,7,0,0,7,-42.0,542.0,561.0,,6218.0,42.0,F,0,,,,,,,,2,584,584
495,Male,26,0,0,4,0,0,5,0.0,495.0,495.0,9682.0,,0.0,M,0,,,,,,,,5,495,495
521,Male,29,0,0,9,1,0,5,,,,,5321.0,876.0,F,0,,,,,,,,7,521,521
602,Male,37,1,0,2,0,0,1,-1.0,601.0,601.0,9788.0,,1.0,F,0,,,,,,,,1,602,602
57,Male,40,0,0,1,0,0,0,-1.0,56.0,58.0,9243.0,,1.0,F,0,,,,,,,,1,57,57
490,Male,41,1,0,1,0,0,0,-1.0,489.0,526.0,9676.0,,1.0,M,0,,,,,,,,1,490,490
441,Male,30,1,0,9,0,0,1,-1.0,440.0,456.0,,6117.0,0.0,F,0,,,,,,,,5,441,441
618,Female,20,0,0,9,0,0,1,-24.0,594.0,617.0,9781.0,,24.0,F,1,,,1068.0,,,,,9,618,618
393,Female,26,0,0,3,0,0,0,-1.0,392.0,392.0,9579.0,,1.0,F,1,,90.0,518.0,607.0,979.0,,,3,393,393
268,Female,25,1,0,3,0,1,0,-1.0,267.0,268.0,9454.0,,1.0,F,0,,,,,,,,4,268,268
491,Male,54,1,0,1,0,0,0,0.0,491.0,490.0,9678.0,,0.0,M,0,,,,,,,,1,491,491
626,Male,19,1,0,9,0,0,1,-19.0,607.0,609.0,9794.0,,19.0,F,1,,0.0,1026.0,1025.0,1079.0,,,8,626,626
448,Male,24,0,0,9,0,1,3,-5.0,443.0,447.0,9630.0,,5.0,F,0,,,,,,,,8,448,448
357,Male,37,0,0,5,0,0,16,0.0,357.0,370.0,9544.0,,0.0,F,1,,,462.0,,,,,1,357,357
681,Male,19,0,0,9,2,0,3,-57.0,624.0,668.0,9811.0,,57.0,F,1,,,761.0,,,,736.0,10,681,681
260,Female,34,0,0,8,0,0,4,-29.0,231.0,252.0,9418.0,,29.0,F,1,,,292.0,,,,899.0,3,260,260
485,Male,25,0,0,2,0,0,3,-1.0,484.0,493.0,,6160.0,1.0,F,0,,,,,,,,3,485,485
234,Male,26,0,0,7,0,0,2,0.0,234.0,233.0,9421.0,,0.0,F,1,,0.0,894.0,893.0,950.0,,,3,234,234
501,Male,54,0,0,1,0,0,0,-1.0,500.0,500.0,9686.0,,2.0,F,0,,,,,,,,1,501,501
258,Male,39,0,0,1,0,0,0,-1.0,257.0,257.0,9444.0,,1.0,M,0,,,,,,,,1,258,258
485,Female,22,0,0,10,0,0,0,-1.0,484.0,485.0,,6160.0,1.0,F,0,,,,,,,,7,485,485
666,Female,53,1,0,1,0,0,3,-14.0,652.0,655.0,9839.0,,14.0,M,1,,,1040.0,,,,,1,666,666
589,Male,24,0,0,10,0,0,5,-1.0,588.0,588.0,9775.0,,1.0,F,1,,,866.0,,,,,7,589,589
643,Male,28,1,0,2,0,0,0,-1.0,642.0,642.0,9829.0,,1.0,M,0,,,,,,,,2,643,643
569,Male,41,0,0,1,0,0,0,-1.0,568.0,568.0,9755.0,,1.0,F,0,,,,,,,,1,569,569
449,Male,32,0,0,5,0,0,3,-1.0,448.0,471.0,9635.0,,1.0,F,0,,,,,,,,2,449,449
706,Female,50,0,0,1,0,0,0,-1.0,705.0,705.0,9892.0,,1.0,M,0,,,,,,,,1,706,706
565,Female,26,0,0,3,0,0,2,-1.0,564.0,583.0,9751.0,,1.0,M,0,,,,,,,,2,565,565
307,Male,29,1,0,4,0,0,5,-98.0,209.0,252.0,,5885.0,98.0,F,0,,,,,,,,2,307,307
52,Male,57,1,0,1,0,0,0,-1.0,51.0,51.0,9238.0,,1.0,M,0,,,,,,,,1,52,52
724,Male,29,1,0,3,0,0,0,-1.0,723.0,728.0,9910.0,,1.0,F,1,,,851.0,,,,,2,724,724
329,Male,55,1,0,1,0,0,15,-20.0,309.0,315.0,,5985.0,20.0,F,0,,,,,,,,1,329,329
292,Male,37,0,0,1,0,0,1,-1.0,291.0,292.0,9478.0,,1.0,F,0,,,,,,,,1,292,292
615,Male,21,0,0,7,0,0,1,-1.0,614.0,737.0,9801.0,,1.0,F,0,,,,,,,,7,615,615
227,Male,36,1,0,6,0,0,3,0.0,227.0,286.0,9413.0,,1.0,F,0,,,,,,,,2,227,227
253,Female,25,0,0,6,0,1,3,0.0,253.0,253.0,9440.0,,0.0,M,1,,0.0,860.0,859.0,860.0,,,3,253,253
142,Male,51,0,0,8,0,0,13,-1.0,141.0,149.0,9328.0,,1.0,F,0,,,,,,,,5,142,142
233,Male,59,1,0,1,0,0,5,-1.0,232.0,232.0,9419.0,,1.0,M,1,,0.0,368.0,367.0,436.0,,,1,233,233
673,Female,28,0,0,6,0,0,3,-1.0,672.0,672.0,,6348.0,1.0,F,0,,,,,,,,4,673,673
261,Male,28,1,0,1,0,0,0,-1.0,260.0,260.0,9447.0,,1.0,M,0,,,,,,,,2,261,261
559,Male,36,0,0,1,0,0,0,-1.0,558.0,558.0,9745.0,,1.0,M,0,,,,,,,,1,559,559
99,Male,23,0,0,6,0,0,1,-14.0,85.0,85.0,9272.0,,14.0,M,0,,,,,,,,5,99,99
355,Female,30,0,0,9,0,0,10,0.0,355.0,354.0,9542.0,,0.0,F,1,,,699.0,,,,,6,355,355
476,Male,23,1,0,6,0,0,1,-1.0,475.0,483.0,9662.0,,1.0,F,1,,136.0,680.0,815.0,883.0,,,5,476,476
511,Male,44,0,0,2,0,0,2,0.0,511.0,687.0,9697.0,,1.0,F,0,,,,,,,,2,511,511
119,Male,40,0,0,1,0,0,1,-1.0,118.0,118.0,9305.0,,1.0,M,1,,,800.0,,,,,1,119,119
442,Male,22,1,1,6,0,0,3,-1.0,441.0,448.0,,6118.0,0.0,F,0,,,,,,,,7,442,442
428,Male,53,0,0,1,0,0,1,-1.0,427.0,428.0,,6103.0,1.0,F,0,,,,,,,,1,428,428
568,Female,25,1,0,6,2,0,7,-80.0,488.0,487.0,9754.0,,1.0,M,1,,0.0,1071.0,1070.0,1069.0,,,4,568,568
77,Male,28,1,0,4,0,0,0,-1.0,76.0,103.0,9263.0,,1.0,F,0,,,,,,,,3,77,77
692,Female,22,0,0,8,0,1,1,-1.0,691.0,691.0,9878.0,,1.0,M,0,,,,,,,,7,692,692
167,Male,21,0,0,6,0,0,0,-1.0,166.0,166.0,9353.0,,1.0,F,1,,,199.0,,,,,7,167,167
443,Female,34,0,0,1,0,0,0,-3.0,440.0,440.0,9629.0,,1.0,M,0,,,,,,,,3,443,443
682,Female,26,0,0,5,0,0,4,-1.0,681.0,681.0,9868.0,,1.0,F,0,,,,,,,,2,682,682
39,Male,21,0,0,9,0,1,0,-1.0,38.0,433.0,9225.0,,1.0,F,1,,,40.0,,,,15.0,7,39,39
588,Female,23,0,0,3,0,0,1,-1.0,587.0,587.0,,6263.0,1.0,F,0,,,,,,,,3,588,588
298,Male,27,0,0,3,0,0,0,0.0,298.0,303.0,9485.0,,0.0,F,0,,,,,,,,3,298,298
611,Male,20,0,0,10,0,0,1,-1.0,610.0,855.0,9797.0,,1.0,F,1,,90.0,785.0,874.0,895.0,,,10,611,611
414,Male,35,0,0,5,0,0,3,-1.0,413.0,415.0,8932.0,,669.0,M,1,,0.0,1145.0,1144.0,1144.0,,,4,414,414
464,Male,22,1,1,8,2,3,7,,,,9016.0,,635.0,F,0,,,,,,,,9,464,464
147,Male,33,1,0,2,0,0,1,-1.0,146.0,147.0,9333.0,,1.0,M,0,,,,,,,,2,147,147
488,Male,23,0,0,2,0,0,0,-1.0,487.0,488.0,9674.0,,1.0,F,0,,,,,,,,3,488,488
496,Male,24,0,0,8,0,0,2,640.0,1136.0,1155.0,8864.0,,819.0,M,0,,,,,,,,5,496,496
155,Male,23,0,0,4,0,0,0,-4.0,151.0,150.0,9337.0,,5.0,F,0,,,,,,,,5,155,155
421,Male,22,0,0,8,0,0,0,-1.0,420.0,420.0,9607.0,,1.0,F,1,,0.0,522.0,521.0,521.0,,,5,421,421
362,Male,38,1,0,2,0,0,7,-1.0,361.0,361.0,9548.0,,1.0,F,1,,0.0,680.0,679.0,800.0,,,1,362,362
101,Female,36,0,0,7,0,0,5,-22.0,79.0,100.0,,5755.0,22.0,F,1,,,347.0,,,,322.0,2,101,101
132,Male,21,1,0,3,0,0,0,-1.0,131.0,131.0,9318.0,,1.0,F,0,,,,,,,,6,132,132
92,Male,49,0,0,7,0,0,1,-1.0,91.0,624.0,9278.0,,1.0,F,0,,,,,,,,5,92,92
616,Female,20,0,0,9,0,0,2,-34.0,582.0,592.0,9769.0,,34.0,F,0,,,,,,,,6,616,616
547,Male,56,0,0,1,0,0,1,0.0,547.0,547.0,9734.0,,0.0,M,1,,,855.0,,,,,1,547,547
487,Male,40,1,0,2,0,0,6,-1.0,486.0,486.0,9673.0,,1.0,M,1,,0.0,596.0,595.0,660.0,,571.0,2,487,487
294,Male,30,0,0,5,0,0,1,-1.0,293.0,294.0,9480.0,,1.0,F,1,,1.0,698.0,698.0,698.0,,,3,294,294
5,Female,30,0,0,2,0,0,0,0.0,5.0,5.0,9192.0,,0.0,M,0,,,,,,,,2,5,5
528,Male,46,0,0,10,0,0,1,-1.0,527.0,553.0,,6203.0,1.0,F,0,,,,,,,,8,528,528
714,Male,25,0,0,10,0,0,0,-1.0,713.0,755.0,9900.0,,1.0,F,0,,,,,,,,4,714,714
16,Female,43,1,0,8,0,0,11,-1.0,15.0,17.0,9202.0,,1.0,M,0,,,,,,,,6,16,16
702,Male,45,1,0,3,0,0,0,-1.0,701.0,701.0,9888.0,,1.0,F,0,,,,,,,,1,702,702
24,Male,28,0,0,2,0,0,0,-1.0,23.0,23.0,9210.0,,1.0,M,0,,,,,,,,3,24,24
134,Male,21,0,0,6,0,0,0,-1.0,133.0,133.0,9320.0,,1.0,F,1,,,994.0,,,,,6,134,134
703,Male,33,0,0,2,0,0,1,-1.0,702.0,702.0,9889.0,,1.0,F,1,,0.0,782.0,781.0,781.0,,,1,703,703
265,Female,22,1,0,9,0,0,1,,,,8734.0,,718.0,M,0,,,,,,,,6,265,265
336,Male,37,0,0,7,0,0,9,-1.0,335.0,335.0,9522.0,,1.0,F,1,,111.0,419.0,529.0,535.0,,,5,336,336
675,Female,30,1,0,10,0,0,0,-1.0,674.0,677.0,9861.0,,1.0,F,0,,,,,,,,6,675,675
630,Male,59,0,0,1,0,0,0,0.0,630.0,632.0,9817.0,,0.0,F,0,,,,,,,,1,630,630
62,Male,54,0,0,2,0,0,2,-1.0,61.0,111.0,,5737.0,1.0,F,0,,,,,,,,1,62,62
287,Male,21,0,0,4,0,0,0,-1.0,286.0,287.0,9473.0,,1.0,F,0,,,,,,,,6,287,287
662,Male,31,0,0,9,0,0,10,-1.0,661.0,661.0,9848.0,,1.0,F,0,,,,,,,,7,662,662
115,Female,38,1,0,3,0,0,1,-2.0,113.0,113.0,9300.0,,2.0,F,0,,,,,,,,2,115,115
100,Male,21,0,0,4,0,0,0,-1.0,99.0,349.0,9285.0,,2.0,F,0,,,,,,,,6,100,100
41,Male,21,0,0,8,0,0,0,0.0,41.0,40.0,9227.0,,1.0,F,1,,3.0,228.0,230.0,273.0,,419.0,8,41,41
253,Male,24,0,0,5,0,0,1,-1.0,252.0,253.0,9439.0,,1.0,F,0,,,,,,,,3,253,253
62,Male,29,0,0,3,0,0,0,-1.0,61.0,61.0,9248.0,,1.0,M,0,,,,,,,,2,62,62
109,Male,26,1,0,2,0,0,0,0.0,109.0,110.0,9296.0,,0.0,F,0,,,,,,,,2,109,109
499,Male,35,0,2,10,1,0,23,-1.0,498.0,700.0,,6174.0,1.0,F,0,,,,,,,,9,499,499
628,Female,30,1,0,8,0,0,8,-1.0,627.0,627.0,9815.0,,0.0,M,0,,,,,,,,5,628,628
29,Male,27,0,0,4,0,0,3,-1.0,28.0,51.0,9215.0,,1.0,M,1,,200.0,115.0,314.0,318.0,,,4,29,29
703,Female,40,1,0,6,0,0,5,-1.0,702.0,702.0,9889.0,,1.0,F,0,,,,,,,,1,703,703
65,Male,33,0,0,3,0,0,2,-1.0,64.0,617.0,9251.0,,1.0,F,0,,,,,,,,2,65,65
354,Male,25,0,0,5,0,0,2,-1.0,353.0,353.0,9540.0,,1.0,F,1,,0.0,460.0,459.0,459.0,,,5,354,354
488,Male,21,0,0,6,0,0,0,-1.0,487.0,488.0,9674.0,,1.0,F,0,,,,,,,,7,488,488
297,Male,22,1,0,4,0,1,2,-1.0,296.0,300.0,9483.0,,1.0,F,0,,,,,,,,5,297,297
624,Female,40,1,0,5,0,0,3,-5.0,619.0,622.0,9806.0,,5.0,M,0,,,,,,,,3,624,624
233,Male,31,0,0,8,0,0,3,0.0,233.0,259.0,9420.0,,0.0,F,0,,,,,,,,7,233,233
562,Female,24,0,0,6,0,0,1,-1.0,561.0,561.0,,6237.0,1.0,F,0,,,,,,,,5,562,562
92,Male,55,0,0,5,0,0,12,-1.0,91.0,91.0,9278.0,,1.0,F,0,,,,,,,,2,92,92
444,Female,24,1,0,7,0,0,0,-1.0,443.0,454.0,9630.0,,1.0,F,0,,,,,,,,5,444,444
461,Male,22,0,0,6,0,0,0,-1.0,460.0,461.0,9647.0,,1.0,F,0,,,,,,,,6,461,461
640,Male,48,0,0,2,0,0,4,0.0,640.0,639.0,9826.0,,1.0,M,0,,,,,,,,2,640,640
62,Male,35,0,0,1,0,0,0,,,,,,,O,1,,0.0,849.0,848.0,847.0,,,1,62,62
66,Male,36,0,0,8,0,0,11,,,,8917.0,,336.0,M,1,,,183.0,,,,,9,66,66
562,Male,27,1,0,5,0,0,5,-1.0,561.0,581.0,,6237.0,1.0,F,1,,,760.0,,,,,3,562,562
21,Male,45,0,0,1,0,0,1,-1.0,20.0,20.0,9207.0,,1.0,M,0,,,,,,,,1,21,21
20,Female,35,1,0,1,0,0,0,0.0,20.0,19.0,9206.0,,1.0,M,0,,,,,,,,1,20,20
125,Male,66,0,0,1,0,0,0,-1.0,124.0,124.0,9311.0,,1.0,F,0,,,,,,,,1,125,125
414,Female,51,0,0,8,0,0,8,-103.0,311.0,312.0,9498.0,,103.0,M,0,,,,,,,,3,414,414
526,Male,52,0,0,5,0,0,5,-146.0,380.0,524.0,9567.0,,146.0,F,1,,0.0,689.0,688.0,835.0,,,3,526,526
86,Male,30,1,0,3,0,0,5,-9.0,77.0,80.0,,5753.0,9.0,M,0,,,,,,,,3,86,86
514,Male,20,0,0,6,0,0,2,-159.0,355.0,354.0,9542.0,,159.0,M,1,,1.0,819.0,819.0,818.0,,,8,514,514
580,Male,50,0,0,1,0,0,0,-1.0,579.0,581.0,9766.0,,1.0,F,0,,,,,,,,1,580,580
107,Male,35,1,0,3,0,0,0,-1.0,106.0,148.0,9293.0,,1.0,F,1,,0.0,628.0,627.0,633.0,,,2,107,107
504,Male,30,0,1,10,2,0,8,-74.0,430.0,493.0,,6106.0,74.0,F,0,,,,,,,,9,504,504
675,Female,34,1,0,9,0,0,7,-1.0,674.0,674.0,9861.0,,1.0,F,1,,1.0,740.0,740.0,739.0,,,7,675,675
78,Male,41,1,0,3,0,0,2,0.0,78.0,110.0,9265.0,,0.0,M,0,,,,,,,,1,78,78
67,Male,29,0,0,5,0,0,8,-1.0,66.0,66.0,9253.0,,1.0,F,0,,,,,,,,3,67,67
620,Male,41,0,0,1,0,0,2,-1.0,619.0,645.0,,6295.0,1.0,F,1,,0.0,1146.0,1145.0,1145.0,,,1,620,620
80,Male,53,0,0,5,0,0,10,-1.0,79.0,103.0,9265.0,,2.0,F,0,,,,,,,,3,80,80
445,Male,28,0,0,2,0,0,3,-1.0,444.0,457.0,9631.0,,1.0,F,1,,,832.0,,,,807.0,3,445,445
675,Female,26,0,0,2,0,0,0,-1.0,674.0,674.0,9861.0,,1.0,F,0,,,,,,,,2,675,675
502,Male,54,0,0,1,0,0,6,0.0,502.0,507.0,9688.0,,1.0,F,1,,,520.0,,,,,1,502,502
604,Male,36,0,0,1,0,0,3,-1.0,603.0,603.0,9790.0,,1.0,M,0,,,,,,,,1,604,604
28,Female,38,1,0,1,0,0,2,-1.0,27.0,27.0,,5703.0,1.0,F,0,,,,,,,,1,28,28
302,Male,28,0,0,4,1,0,2,-1.0,301.0,301.0,9488.0,,1.0,F,1,,0.0,752.0,751.0,750.0,,909.0,2,302,302
433,Male,59,1,0,2,0,0,3,0.0,433.0,433.0,9620.0,,0.0,F,1,,,678.0,,,,,2,433,433
682,Male,38,0,0,5,0,0,14,-35.0,647.0,680.0,9833.0,,36.0,M,0,,,,,,,,4,682,682
25,Male,22,0,0,8,0,0,2,0.0,25.0,24.0,9211.0,,1.0,M,1,,,302.0,,,,,7,25,25
372,Male,22,0,0,6,0,0,1,-1.0,371.0,373.0,9558.0,,1.0,F,1,,0.0,707.0,706.0,706.0,,,6,372,372
12,Male,86,0,0,1,0,0,4,194.0,206.0,210.0,,5687.0,1.0,M,1,,,124.0,,,,,1,12,12
575,Female,29,0,0,3,0,0,2,-1.0,574.0,632.0,9761.0,,1.0,M,0,,,,,,,,3,575,575
79,Male,27,0,0,7,0,0,8,-1.0,78.0,78.0,9265.0,,1.0,F,0,,,,,,,,7,79,79
710,Male,25,1,0,7,0,0,8,-1.0,709.0,709.0,9896.0,,1.0,F,1,,,736.0,,,,,6,710,710
562,Male,21,0,0,5,0,0,0,0.0,562.0,562.0,9748.0,,1.0,M,0,,,,,,,,7,562,562
351,Male,23,0,0,6,0,0,2,-1.0,350.0,350.0,9310.0,,228.0,F,1,,0.0,458.0,457.0,457.0,,651.0,5,351,351
119,Male,30,0,0,4,0,0,1,,,,,5303.0,492.0,M,0,,,,,,,,3,119,119
195,Male,60,0,0,7,0,0,26,-68.0,127.0,191.0,9314.0,,68.0,M,0,,,,,,,,8,195,195
439,Male,51,0,0,3,0,0,16,-1.0,438.0,449.0,9625.0,,1.0,M,1,,0.0,1007.0,1006.0,1007.0,,,2,439,439
223,Male,40,0,0,3,0,0,1,,,,7818.0,,1592.0,M,0,,,,,,,,1,223,223
273,Male,31,0,1,9,0,0,27,0.0,273.0,272.0,9460.0,,0.0,F,1,,0.0,436.0,435.0,435.0,,,9,273,273
142,Male,25,0,0,3,0,0,0,-1.0,141.0,238.0,9328.0,,1.0,F,0,,,,,,,,4,142,142
686,Female,30,0,0,10,0,0,1,-52.0,634.0,685.0,,6309.0,53.0,F,0,,,,,,,,3,686,686
676,Male,44,0,0,1,0,0,1,-1.0,675.0,675.0,9862.0,,1.0,M,0,,,,,,,,1,676,676
51,Female,42,0,0,6,0,0,0,0.0,51.0,50.0,9238.0,,0.0,F,0,,,,,,,,3,51,51
112,Female,38,1,0,4,0,0,0,0.0,112.0,113.0,9299.0,,0.0,M,0,,,,,,,,3,112,112
175,Male,60,0,0,9,0,0,13,-45.0,130.0,173.0,,5832.0,19.0,M,0,,,,,,,,4,175,175
383,Male,41,1,0,1,0,0,1,-1.0,382.0,382.0,9569.0,,1.0,M,0,,,,,,,,1,383,383
9,Male,34,1,0,5,0,0,3,-1.0,8.0,9.0,,5684.0,1.0,F,0,,,,,,,,5,9,9
710,Female,22,0,0,4,0,0,1,-1.0,709.0,709.0,,6385.0,1.0,F,0,,,,,,,,4,710,710
551,Male,42,1,0,5,0,0,7,-1.0,550.0,550.0,9737.0,,1.0,M,1,,0.0,905.0,904.0,1030.0,,880.0,2,551,551
98,Male,34,1,0,3,0,0,1,0.0,98.0,98.0,9285.0,,0.0,F,1,,0.0,224.0,223.0,222.0,,,3,98,98
43,Female,36,1,0,1,0,0,0,-1.0,42.0,85.0,9229.0,,1.0,F,0,,,,,,,,1,43,43
59,Male,55,0,0,1,0,0,2,0.0,59.0,59.0,9245.0,,1.0,F,1,,0.0,99.0,98.0,98.0,,,1,59,59
418,Female,26,0,0,10,0,0,5,0.0,418.0,436.0,9604.0,,1.0,F,1,,0.0,955.0,954.0,1075.0,,,4,418,418
18,Male,26,1,0,4,0,0,1,-1.0,17.0,26.0,8823.0,,382.0,M,0,,,,,,,,5,18,18
558,Male,53,1,0,1,0,0,1,-1.0,557.0,557.0,9744.0,,1.0,M,0,,,,,,,,1,558,558
